TRANSCRIPT	pi	theta	Tajimas_D	Fu_and_Li_F*	Fu_and_Li_D*	segSites
FBtr0070106	1.12461602324616	5.1938749866159	-2.44214539033973	0.273588320299174	1.97237724014745	31
FBtr0070107	0.977700010359104	4.35615321458108	-2.37427999122037	0.273247074963456	1.88148061620061	26
FBtr0070108	1.07760938589634	5.1938749866159	-2.46629168570941	0.262152891059666	1.97237724014745	31
FBtr0070109	4.99226952006703	13.0684596437432	-2.13830221162756	0.554268317393101	2.37457231405005	78
FBtr0070110	6.10510585305106	16.2518023774756	-2.17652177835117	0.55662957918421	2.44666263656883	97
FBtr0070115	1.72818519708213	7.70704030272037	-2.50760856650982	0.303891874712385	2.16209610228344	46
FBtr0070116	1.09788293897883	8.37721772034823	-2.78171773563313	0.179863052616186	2.19906051777205	50
FBtr0070117	1.07978414279784	8.20967336594126	-2.7764717387379	0.179970265940005	2.19021510739396	49
FBtr0070118	1.09788293897883	8.37721772034823	-2.78171773563313	0.179863052616186	2.19906051777205	50
FBtr0070119	6.51510819196136	21.4456773640915	-2.40586201131966	0.460075617612037	2.52526703206402	128
FBtr0070120	4.80581076785839	22.1158547817193	-2.65955104068984	0.329784555527234	2.53311973436746	132
FBtr0070121	1.45564791827672	7.37195159390644	-2.57286323013263	0.265731504236172	2.14190653552809	44
FBtr0070122	0.197094229970942	1.34035483525572	-2.0807817523207	0.126626584061843	1.25261274187804	8
FBtr0070123	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070124	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070125	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070126	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070127	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070128	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070129	0.343545039435449	3.01579837932536	-2.53331107012912	0.12674616939131	1.68411015953875	18
FBtr0070130	718.471550035197	319.842172562895	3.3314650852078	3.64756406812598	2.80686827158782	1909
FBtr0070131	722.468975408983	321.182527398151	3.34067650662415	3.65263366158593	2.80696738902607	1917
FBtr0070132	718.471550035197	319.842172562895	3.33146508520779	3.64756406812598	2.80686827158782	1909
FBtr0070133	718.471550035196	319.842172562895	3.33146508520781	3.64756406812598	2.80686827158782	1909
FBtr0070134	1.9689497716895	6.86931853068555	-2.31423321426942	0.381290913232381	2.10916953556885	41
FBtr0070135	1.98206724782067	8.37721772034823	-2.48835967678144	0.324716463865611	2.19906051777205	50
FBtr0070136	1.98206724782067	8.37721772034823	-2.48835967678144	0.324716463865611	2.19906051777205	50
FBtr0070137	1.98206724782067	8.37721772034823	-2.48835967678144	0.324716463865611	2.19906051777205	50
FBtr0070138	4.06824176808325	11.5605604540806	-2.2106448443533	0.503734757319798	2.32995756757575	69
FBtr0070139	5.45510966578722	16.5868910862895	-2.31294868415685	0.488188637743812	2.45294052216634	99
FBtr0070140	9.25214775836097	19.2676007568009	-1.88704830539269	0.721546256891773	2.4966045955472	115
FBtr0070141	1.05720215857202	3.51843144254625	-2.11641146981809	0.347892566545849	1.76766195383505	21
FBtr0070142	2.5192195931922	3.01579837932536	-0.737969353763194	0.929431069117912	1.68411015953875	18
FBtr0070145	5.07822064103907	14.5763588334059	-2.24510571777151	0.511071865238929	2.41183850039059	87
FBtr0070146	4.70014538590392	16.7544354406965	-2.45313944854371	0.416780437739796	2.45600275032917	100
FBtr0070147	3.92494811124948	9.71757255560394	-2.04306334147143	0.565887535696752	2.26179159100721	58
FBtr0070148	2.65833775857074	6.03159675865072	-1.87102860799029	0.573068944430193	2.04687662570893	36
FBtr0070149	4.70537044995096	10.0526612644179	-1.866780132962	0.65869248689166	2.27554961690551	60
FBtr0070150	2.84275341258181	6.70177417627858	-1.93365659875172	0.561911644007396	2.09753671288741	40
FBtr0070151	2.93366387693719	20.2728668832427	-2.86314818300735	0.21827142436691	2.51047611991156	121
FBtr0070155	0.214196762141967	1.17281048084875	-1.9372520393474	0.149742858225538	1.18631823467224	7
FBtr0070156	0.214196762141967	1.17281048084875	-1.9372520393474	0.149742858225538	1.18631823467224	7
FBtr0070157	0.214196762141967	1.17281048084875	-1.9372520393474	0.149742858225538	1.18631823467224	7
FBtr0070158	0.214196762141967	1.17281048084875	-1.9372520393474	0.149742858225538	1.18631823467224	7
FBtr0070159	0.198754669987546	1.67544354406965	-2.25726850826851	0.1104362851876	1.36739901802345	10
FBtr0070160	0.441012096210399	2.3456209616975	-2.25135631320755	0.19481822258016	1.54733662629698	14
FBtr0070161	2.65188875051889	12.3982822261154	-2.61108134468582	0.308593886105352	2.3557744747357	74
FBtr0070163	4.12602739726028	7.37195159390644	-1.57547620201033	0.753214738967668	2.14190653552809	44
FBtr0070164	1.17750966273667	4.18860886017411	-2.21549418373834	0.33925470051912	1.86081803695768	25
FBtr0070165	0.568534661685346	3.01579837932536	-2.34765221141922	0.209752964715247	1.68411015953875	18
FBtr0070167	5.23220331204537	8.71230642916215	-1.48075258830741	0.828897731292377	2.21602617022333	52
FBtr0070168	5.23220331204537	8.71230642916215	-1.48075258830741	0.828897731292376	2.21602617022333	52
FBtr0070169	5.23220331204537	8.71230642916215	-1.48075258830741	0.828897731292377	2.21602617022333	52
FBtr0070170	3.11700824833915	10.8903830364527	-2.38913272824663	0.406818469718924	2.30716820232897	65
FBtr0070171	0.778910095189936	4.52369756898804	-2.52210795666986	0.211371565338091	1.90123942822189	27
FBtr0070172	0.451473640514735	3.51843144254625	-2.55465582931514	0.148566026140751	1.76766195383505	21
FBtr0070173	4.27247820672478	8.54476207475519	-1.75863406075373	0.688205512532715	2.20766079215001	51
FBtr0070174	2.14146948941469	3.51843144254625	-1.33194445569646	0.704691445067037	1.76766195383505	21
FBtr0070175	1.99136571191366	10.0526612644179	-2.62602167127463	0.278766071033761	2.27554961690551	60
FBtr0070176	4.87469293398376	20.7754999464636	-2.60429913251185	0.354542268842184	2.51698743292376	124
FBtr0070177	0.39766233256846	2.68070967051143	-2.40156605584686	0.159789320521751	1.61996430646328	16
FBtr0070178	0.39766233256846	2.68070967051143	-2.40156605584686	0.159789320521751	1.61996430646328	16
FBtr0070179	1.11199667911996	6.53422982187162	-2.62201519449015	0.224457413481436	2.08551251294306	39
FBtr0070180	1.54055624740556	4.18860886017411	-1.98978107171032	0.443852789396015	1.86081803695768	25
FBtr0070181	5.25080946450809	10.8903830364527	-1.83558731329612	0.68531299917959	2.30716820232897	65
FBtr0070182	3.10983810709838	11.7281048084875	-2.45834647261804	0.380191581481158	2.33534522854041	70
FBtr0070183	3.79276940605047	8.0421290115343	-1.82986838248435	0.643329155340776	2.1811137036206	48
FBtr0070184	0.656039850560398	2.17807660729054	-1.9540616218925	0.305169663558553	1.50721929326173	13
FBtr0070185	4.93001245330012	13.9061814157781	-2.22298572420188	0.517670308944096	2.39606134984729	83
FBtr0070186	1.2944138211677	4.52369756898804	-2.22262772419666	0.351262972793747	1.90123942822189	27
FBtr0070187	4.14902384916047	16.7544354406965	-2.54792281296298	0.367910316398307	2.45600275032917	100
FBtr0070188	2.41809802398126	10.5552943276388	-2.5460626163625	0.324375028190184	2.29496826771746	63
FBtr0070189	6.98274391322827	14.241270124592	-1.83656835471024	0.717653774259702	2.40409672579465	85
FBtr0070191	5.63669495216723	17.4246128583243	-2.33271125985618	0.482200256790505	2.46776862910294	104
FBtr0070195	1.07463677874637	1.84298789847661	-1.24817681845933	0.560288173159194	1.41769736328927	11
FBtr0070197	3.32287256122873	8.20967336594126	-2.0181390979339	0.553831302782006	2.19021510739396	49
FBtr0070198	1.71822332918223	5.1938749866159	-2.13722212522584	0.417996742721964	1.97237724014745	31
FBtr0070199	3.09522623495226	6.70177417627858	-1.83072370283469	0.611816577040799	2.09753671288741	40
FBtr0070200	5.34947362624337	8.87985078356912	-1.47740285021862	0.833732608233785	2.22416631819195	53
FBtr0070201	5.16695647146985	10.0526612644179	-1.73765166235549	0.72330870524528	2.27554961690551	60
FBtr0070202	8.68567402380856	17.2570685039173	-1.81318147806338	0.749638877130424	2.46489729790527	103
FBtr0070203	7.83780087382491	41.0483668297063	-2.77335720478192	0.299308026868913	2.6582581187458	245
FBtr0070204	0.813049140117924	5.36141934102286	-2.62373372531689	0.192823617083396	1.98842942051035	32
FBtr0070205	2.84814889948288	10.5552943276388	-2.43115973709758	0.382064072836264	2.29496826771746	63
FBtr0070206	1.36454960564549	4.69124192339501	-2.21934345072292	0.359874607403804	1.92015553426795	28
FBtr0070207	12.0619304229026	44.7343426266595	-2.54476205953636	0.424030999373607	2.67130552321809	267
FBtr0070208	1.51498547114985	7.03686288509251	-2.51448208993159	0.287547387185096	2.12043029223359	42
FBtr0070209	1.78281444582814	7.37195159390644	-2.4506664962288	0.325456422886065	2.14190653552809	44
FBtr0070210	1.81901203819012	7.70704030272037	-2.47504965643758	0.319863275847584	2.16209610228344	46
FBtr0070211	1.8123702781237	5.02633063220894	-2.0507721325668	0.452581956840272	1.95567623679077	30
FBtr0070212	3.71905354919053	14.7439031878129	-2.5218253050385	0.370437730771193	2.41560430685731	88
FBtr0070213	1.11448733914487	2.8482540249184	-1.82646931076953	0.428661845952447	1.65299153421749	17
FBtr0070215	1.78477951345824	6.19914111305769	-2.29043708548742	0.376217417301865	2.06020557298307	37
FBtr0070216	3.43392682322981	9.88511691001091	-2.20396769127611	0.487792725649803	2.26875591628574	59
FBtr0070217	3.43392682322981	9.88511691001091	-2.20396769127611	0.487792725649803	2.26875591628574	59
FBtr0070218	3.43392682322981	9.88511691001091	-2.20396769127611	0.487792725649803	2.26875591628574	59
FBtr0070219	3.43215165437706	11.7281048084875	-2.38039661764086	0.419595850466408	2.33534522854041	70
FBtr0070222	3.43215165437706	11.7281048084875	-2.38039661764086	0.419595850466408	2.33534522854041	70
FBtr0070225	3.89213412961867	6.86931853068555	-1.5477040192377	0.753719265998246	2.10916953556885	41
FBtr0070230	5.1539901563016	23.791298325789	-2.66691764245519	0.330354715828386	2.551087983933	142
FBtr0070231	3.03905628513981	13.9061814157781	-2.61184052880736	0.319112623128104	2.39606134984729	83
FBtr0070233	0.394852635948525	3.01579837932536	-2.49097262928679	0.14567539430282	1.68411015953875	18
FBtr0070234	1.20066417600664	6.03159675865072	-2.52527163425296	0.258832178018346	2.04687662570893	36
FBtr0070235	3.58256460762592	15.5816249598477	-2.59168452231099	0.339403239674732	2.43345579190332	93
FBtr0070236	3.54537152345371	14.4088144789989	-2.53708455965232	0.360551391837911	2.40800329052701	86
FBtr0070237	2.66002490660025	7.03686288509251	-2.06809068385506	0.504878248871684	2.12043029223359	42
FBtr0070238	15.4488557256659	30.9957055652884	-1.85749009173929	0.771584198940168	2.60869885106547	185
FBtr0070239	8.39568281324731	26.9746410595213	-2.39887017675889	0.47824239275533	2.57985620353293	161
FBtr0070241	7.86168530390734	26.6395523507074	-2.44528686091912	0.453132051504867	2.57711021513674	159
FBtr0070244	2.97724640404034	10.7228386820457	-2.41123903848692	0.39390479151811	2.30113929549389	64
FBtr0070245	10.2381070983811	24.2939313890099	-2.07132992637384	0.643503034406091	2.55606202039428	145
FBtr0070249	5.25529265255293	11.5605604540806	-1.9196203585045	0.65071687473125	2.32995756757575	69
FBtr0070250	3.97376504773765	10.8903830364527	-2.1668750059991	0.518638671105396	2.30716820232897	65
FBtr0070251	9.80705687007057	16.0842580230686	-1.50222376278485	0.90263874729185	2.44344437910456	96
FBtr0070252	1.37317621385453	9.21493949238305	-2.74924236311739	0.207294904269401	2.2398069600171	55
FBtr0070253	1.14021369671734	4.02106450576715	-2.19798574847152	0.339008513828765	1.83918417549419	24
FBtr0070254	0.272634211540434	2.3456209616975	-2.42257901651557	0.120436860946124	1.54733662629698	14
FBtr0070255	1.53218411026632	4.85878627780197	-2.16313629756328	0.393046559023483	1.93828433367038	29
FBtr0070256	1.53218411026632	4.85878627780197	-2.16313629756328	0.393046559023483	1.93828433367038	29
FBtr0070257	1.27571567442891	7.20440723949947	-2.62425595165007	0.237417250077389	2.13133700911613	43
FBtr0070258	1.41264109767339	7.70704030272037	-2.62072239752214	0.248405177982396	2.16209610228344	46
FBtr0070259	1.10772168033956	5.86405240424376	-2.54612160009315	0.244345756095909	2.03306356478634	35
FBtr0070260	0.656704026567038	4.18860886017411	-2.53928916175417	0.189204330896878	1.86081803695768	25
FBtr0070261	7.22528216794979	16.2518023774756	-1.97814183432167	0.658761022238975	2.44666263656883	97
FBtr0070262	3.09786020120682	10.7228386820457	-2.37948823142972	0.409862608298941	2.30113929549389	64
FBtr0070263	7.22528216794979	16.2518023774756	-1.97814183432167	0.658761022238975	2.44666263656883	97
FBtr0070265	4.30655871988976	12.7333709349293	-2.26040571550413	0.489368238972078	2.36536473864408	76
FBtr0070266	3.09786020120682	10.7228386820457	-2.37948823142972	0.409862608298942	2.30113929549389	64
FBtr0070269	11.9380047929225	21.6132217184984	-1.68412497289159	0.836940487783127	2.52726890937329	129
FBtr0070270	6.54292709999539	15.2465362510338	-2.01747586259592	0.632217629375259	2.42650377396488	91
FBtr0070272	4.57933964532902	12.2307378717084	-2.15305265303615	0.539377925266343	2.35082822411303	73
FBtr0070277	2.28028227480282	7.5394959483134	-2.28773658781207	0.408477013156534	2.15215464092653	45
FBtr0070278	3.08725612287256	6.53422982187162	-1.79782929034283	0.623165102114432	2.08551251294306	39
FBtr0070279	3.10064630619024	9.38248384679001	-2.24424853649472	0.460844279770645	2.24732426544607	56
FBtr0070283	2.25275856523053	3.18334273373233	-1.06440493708919	0.798717416319783	1.7134959267276	19
FBtr0070284	8.84331646654335	30.8281612108815	-2.47756531862051	0.443953078751351	2.60763025295516	184
FBtr0070285	0.271149854711497	2.3456209616975	-2.42408845220792	0.119781142516691	1.54733662629698	14
FBtr0070288	8.87951435376263	20.1053225288357	-2.0013916739765	0.665756001750759	2.50824500754714	120
FBtr0070289	0.96819130724397	3.51843144254625	-2.18081078793779	0.318601845497026	1.76766195383505	21
FBtr0070290	0.96819130724397	3.51843144254625	-2.18081078793779	0.318601845497026	1.76766195383505	21
FBtr0070291	3.86191026193318	27.9799071859631	-2.90771888888978	0.212518298032961	2.58774814181427	167
FBtr0070293	1.20756129125319	7.37195159390644	-2.66552361252071	0.220442783143583	2.14190653552809	44
FBtr0070294	1.17019052188331	7.20440723949947	-2.66451362698432	0.217778476302355	2.13133700911613	43
FBtr0070295	1.40337712048664	6.19914111305769	-2.45740833808405	0.295820806877704	2.06020557298307	37
FBtr0070296	3.0127484906639	13.4035483525572	-2.58971254997452	0.326989214729327	2.38341985558409	80
FBtr0070297	4.41439762825186	10.8903830364527	-2.05256719570581	0.576148134613748	2.30716820232897	65
FBtr0070298	0.850302752297522	5.1938749866159	-2.58305419891619	0.206855403922984	1.97237724014745	31
FBtr0070299	4.0755500207555	8.54476207475519	-1.82277808702091	0.656484563565951	2.20766079215001	51
FBtr0070300	4.03935242839352	8.20967336594126	-1.77591499954991	0.673248755885362	2.19021510739396	49
FBtr0070301	1.16768084369231	3.85352015136018	-2.1359086010811	0.358671793850033	1.81650412564073	23
FBtr0070308	0.981150917012624	3.85352015136018	-2.26064417708493	0.301376152005498	1.81650412564073	23
FBtr0070310	6.09799175968035	23.791298325789	-2.55129954567958	0.390862278312655	2.551087983933	142
FBtr0070311	2.31046800386753	8.0421290115343	-2.34068512704451	0.391901344436812	2.1811137036206	48
FBtr0070312	2.40746039648925	10.3877499732318	-2.53620552603569	0.32750306172899	2.2886499645011	62
FBtr0070313	1.42183319910937	3.68597579695322	-1.91147142631814	0.451746470669698	1.792694472947	22
FBtr0070314	1.79194532152001	4.85878627780197	-2.02150663667517	0.459682317459387	1.93828433367038	29
FBtr0070315	6.89530616815418	23.1211209081611	-2.42727487693269	0.453940150142036	2.54416811212998	138
FBtr0070316	6.40315174723263	28.314995894777	-2.65064392046611	0.348419105593727	2.59026945164802	169
FBtr0070317	6.32746580169326	16.5868910862895	-2.16146027494741	0.56625752722671	2.45294052216634	99
FBtr0070318	2.19459970894739	8.37721772034823	-2.41784484224341	0.359535055066089	2.19906051777205	50
FBtr0070319	2.19459970894739	8.37721772034823	-2.41784484224341	0.359535055066089	2.19906051777205	50
FBtr0070320	2.01593636316076	7.5394959483134	-2.38444263228128	0.361123565023877	2.15215464092653	45
FBtr0070321	2.18773848971808	7.70704030272037	-2.3428714233283	0.384701797089444	2.16209610228344	46
FBtr0070326	15.277491566165	39.8755563488576	-2.2058584721092	0.599883776755863	2.65364691524323	238
FBtr0070327	3.16214887428254	13.9061814157781	-2.5865278613297	0.332037819413884	2.39606134984729	83
FBtr0070328	1.24798594428014	5.52896369542983	-2.4329196914515	0.288731036710702	2.00387136144197	33
FBtr0070330	3.42809589393851	11.5605604540806	-2.36758683085831	0.424471098731114	2.32995756757575	69
FBtr0070331	1.75325861353258	5.36141934102286	-2.15434188403302	0.415804716914085	1.98842942051035	32
FBtr0070334	2.70103777501038	11.7281048084875	-2.55721270666227	0.330213917238187	2.33534522854041	70
FBtr0070335	2.70103777501037	11.7281048084875	-2.55721270666227	0.330213917238187	2.33534522854041	70
FBtr0070336	2.70103777501038	11.7281048084875	-2.55721270666227	0.330213917238187	2.33534522854041	70
FBtr0070337	2.00680780406807	10.7228386820457	-2.666700764031	0.265510845392439	2.30113929549389	64
FBtr0070338	4.70485447044938	25.8018305786725	-2.77265114943477	0.279459728010679	2.56997440226847	154
FBtr0070339	2.77725119957279	12.3982822261154	-2.58232134267489	0.323182011386874	2.3557744747357	74
FBtr0070340	7.26471833223841	29.4878063756258	-2.59381523029079	0.380406266742507	2.59869596170427	176
FBtr0070341	7.89587306669352	14.4088144789989	-1.67231940419233	0.802981578979502	2.40800329052701	86
FBtr0070342	0.732586135325859	3.51843144254625	-2.35127104295864	0.241071462792569	1.76766195383505	21
FBtr0070343	4.05870856931274	11.5605604540806	-2.21298206031175	0.502554344787087	2.32995756757575	69
FBtr0070344	4.11267286985239	11.8956491628945	-2.23145214009657	0.496511279911003	2.34061709688311	71
FBtr0070345	4.07680736549373	11.7281048084875	-2.22448998692048	0.49840788693894	2.33534522854041	70
FBtr0070346	1.43544962215477	8.71230642916215	-2.69525839305217	0.227407243990192	2.21602617022333	52
FBtr0070347	1.85305105853051	6.03159675865072	-2.2324628920065	0.39946993592653	2.04687662570893	36
FBtr0070349	2.38260361073222	12.0631935173014	-2.65404875904186	0.284096485882145	2.34577690481605	72
FBtr0070350	7.11631305096341	14.4088144789989	-1.82727540903292	0.723703160107656	2.40800329052701	86
FBtr0070351	7.11631305096341	14.4088144789989	-1.82727540903292	0.723703160107656	2.40800329052701	86
FBtr0070352	3.93872339624953	19.7702338200218	-2.70288185177595	0.299942902118377	2.50368788398112	118
FBtr0070353	3.93872339624953	19.7702338200218	-2.70288185177595	0.299942902118377	2.50368788398112	118
FBtr0070354	3.93872339624953	19.7702338200218	-2.70288185177595	0.299942902118377	2.50368788398112	118
FBtr0070355	0.361311747613116	3.01579837932536	-2.51865018608339	0.133300949538661	1.68411015953875	18
FBtr0070356	2.02673308426733	4.85878627780197	-1.89349325446891	0.519911712628232	1.93828433367038	29
FBtr0070362	13.682668033816	46.4097861707292	-2.47173482536381	0.464247116353436	2.67660544745414	277
FBtr0070363	13.7369644223589	46.9124192339501	-2.4780211673006	0.461267828166357	2.67812741661244	280
FBtr0070364	0.359487452065479	2.3456209616975	-2.33425835217827	0.158804502309739	1.54733662629698	14
FBtr0070365	0.858672611523633	2.3456209616975	-1.82663923924545	0.379320824514277	1.54733662629698	14
FBtr0070366	1.78658870785511	6.03159675865072	-2.26229297876839	0.385142370129784	2.04687662570893	36
FBtr0070367	13.8994766760673	72.2116167494017	-2.78809158084618	0.306941771241957	2.72880635677699	431
FBtr0070368	6.38393080969731	50.0957619676824	-2.96911176330066	0.201183199304043	2.68710992852491	299
FBtr0070369	5.59413692079815	20.2728668832427	-2.48252534928492	0.416216814545544	2.51047611991156	121
FBtr0070370	5.5401726202585	19.9377781744288	-2.47562239687576	0.418614783707203	2.50598248583398	119
FBtr0070371	1.72612470716003	11.3930160996736	-2.77648914395305	0.216506207300718	2.32445021210934	68
